date,open,high,low,close,adj_close,volume
"Jul 27, 2015",175.20,175.20,175.20,175.20,131.49,-
"Jul 24, 2015",176.20,176.20,176.20,176.20,132.24,-
"Jul 23, 2015",178.20,178.20,178.20,178.20,133.74,-
"Jul 22, 2015",179.10,179.10,179.10,179.10,134.42,-
"Jul 21, 2015",179.60,179.60,179.60,179.60,134.79,-
"Jul 20, 2015",180.30,180.30,180.30,180.30,135.32,-
"Jul 17, 2015",180.10,180.10,180.10,180.10,135.17,-
"Jul 16, 2015",180.00,180.00,180.00,180.00,135.10,-
"Jul 15, 2015",178.50,178.50,178.50,178.50,133.97,-
"Jul 14, 2015",178.60,178.60,178.60,178.60,134.04,-
"Jul 13, 2015",177.80,177.80,177.80,177.80,133.44,-
"Jul 10, 2015",175.90,175.90,175.90,175.90,132.02,-
"Jul 9, 2015",173.70,173.70,173.70,173.70,130.37,-
"Jul 8, 2015",173.40,173.40,173.40,173.40,130.14,-
"Jul 7, 2015",176.20,176.20,176.20,176.20,132.24,-
"Jul 6, 2015",175.20,175.20,175.20,175.20,131.49,-
"Jul 2, 2015",175.90,175.90,175.90,175.90,132.02,-
"Jul 1, 2015",175.90,175.90,175.90,175.90,132.02,-
"Jun 30, 2015",174.70,174.70,174.70,174.70,131.12,-
"Jun 29, 2015",174.20,174.20,174.20,174.20,130.74,-
"Jun 26, 2015",177.80,177.80,177.80,177.80,133.44,-
"Jun 25, 2015",178.00,178.00,178.00,178.00,133.59,-
"Jun 24, 2015",178.50,178.50,178.50,178.50,133.97,-
"Jun 23, 2015",179.80,179.80,179.80,179.80,134.94,-
"Jun 22, 2015",179.70,179.70,179.70,179.70,134.87,-
"Jun 19, 2015",178.50,178.50,178.50,178.50,133.97,-
"Jun 18, 2015",179.50,179.50,179.50,179.50,134.72,-
"Jun 17, 2015",177.70,177.70,177.70,177.70,133.37,-
"Jun 16, 2015",177.40,177.40,177.40,177.40,133.14,-
"Jun 15, 2015",176.40,176.40,176.40,176.40,132.39,-
"Jun 12, 2015",177.20,177.20,177.20,177.20,132.99,-
"Jun 11, 2015",178.50,178.50,178.50,178.50,133.97,-
"Jun 10, 2015",178.00,178.00,178.00,178.00,133.59,-
"Jun 9, 2015",175.90,175.90,175.90,175.90,132.02,-
"Jun 8, 2015",175.90,175.90,175.90,175.90,132.02,-
"Jun 5, 2015",177.00,177.00,177.00,177.00,132.84,-
"Jun 4, 2015",177.20,177.20,177.20,177.20,132.99,-
"Jun 3, 2015",178.80,178.80,178.80,178.80,134.19,-
"Jun 2, 2015",178.30,178.30,178.30,178.30,133.82,-
"Jun 1, 2015",178.50,178.50,178.50,178.50,133.97,-
"May 29, 2015",178.20,178.20,178.20,178.20,133.74,-
"May 28, 2015",179.30,179.30,179.30,179.30,134.57,-
"May 27, 2015",179.50,179.50,179.50,179.50,134.72,-
"May 26, 2015",177.90,177.90,177.90,177.90,133.52,-
"May 22, 2015",179.70,179.70,179.70,179.70,134.87,-
"May 21, 2015",180.10,180.10,180.10,180.10,135.17,-
"May 20, 2015",179.70,179.70,179.70,179.70,134.87,-
"May 19, 2015",179.80,179.80,179.80,179.80,134.94,-
"May 18, 2015",179.80,179.80,179.80,179.80,134.94,-
"May 15, 2015",179.30,179.30,179.30,179.30,134.57,-
"May 14, 2015",179.20,179.20,179.20,179.20,134.49,-
"May 13, 2015",177.20,177.20,177.20,177.20,132.99,-
"May 12, 2015",177.20,177.20,177.20,177.20,132.99,-
"May 11, 2015",177.70,177.70,177.70,177.70,133.37,-
"May 8, 2015",178.70,178.70,178.70,178.70,134.12,-
"May 7, 2015",176.20,176.20,176.20,176.20,132.24,-
"May 6, 2015",175.60,175.60,175.60,175.60,131.79,-
"May 5, 2015",176.20,176.20,176.20,176.20,132.24,-
"May 4, 2015",178.40,178.40,178.40,178.40,133.89,-
"May 1, 2015",177.90,177.90,177.90,177.90,133.52,-
"Apr 30, 2015",175.90,175.90,175.90,175.90,132.02,-
"Apr 29, 2015",177.70,177.70,177.70,177.70,133.37,-
"Apr 28, 2015",178.40,178.40,178.40,178.40,133.89,-
"Apr 27, 2015",177.90,177.90,177.90,177.90,133.52,-
"Apr 24, 2015",178.50,178.50,178.50,178.50,133.97,-
"Apr 23, 2015",178.20,178.20,178.20,178.20,133.74,-
"Apr 22, 2015",177.70,177.70,177.70,177.70,133.37,-
"Apr 21, 2015",176.90,176.90,176.90,176.90,132.77,-
"Apr 20, 2015",177.00,177.00,177.00,177.00,132.84,-
"Apr 17, 2015",175.40,175.40,175.40,175.40,131.64,-
"Apr 16, 2015",177.50,177.50,177.50,177.50,133.22,-
"Apr 15, 2015",177.70,177.70,177.70,177.70,133.37,-
"Apr 14, 2015",176.70,176.70,176.70,176.70,132.62,-
"Apr 13, 2015",176.40,176.40,176.40,176.40,132.39,-
"Apr 10, 2015",177.20,177.20,177.20,177.20,132.99,-
"Apr 9, 2015",176.40,176.40,176.40,176.40,132.39,-
"Apr 8, 2015",175.60,175.60,175.60,175.60,131.79,-
"Apr 7, 2015",174.90,174.90,174.90,174.90,131.27,-
"Apr 6, 2015",175.40,175.40,175.40,175.40,131.64,-
"Apr 2, 2015",174.30,174.30,174.30,174.30,130.82,-
"Apr 1, 2015",173.60,173.60,173.60,173.60,130.29,-
"Mar 31, 2015",174.30,174.30,174.30,174.30,130.82,-
"Mar 30, 2015",175.70,175.70,175.70,175.70,131.87,-
"Mar 27, 2015",173.60,173.60,173.60,173.60,130.29,-
"Mar 26, 2015",173.30,173.30,173.30,173.30,130.07,-
"Mar 25, 2015",173.60,173.60,173.60,173.60,130.29,-
"Mar 24, 2015",176.20,176.20,176.20,176.20,132.24,-
"Mar 23, 2015",177.20,177.20,177.20,177.20,132.99,-
"Mar 20, 2015",177.60,177.60,177.60,177.60,133.29,-
"Mar 19, 2015",176.10,176.10,176.10,176.10,132.17,-
"Mar 18, 2015",176.90,176.90,176.90,176.90,132.77,-
"Mar 17, 2015",174.80,174.80,174.80,174.80,131.19,-
"Mar 16, 2015",175.30,175.30,175.30,175.30,131.57,-
"Mar 13, 2015",173.00,173.00,173.00,173.00,129.84,-
"Mar 12, 2015",174.00,174.00,174.00,174.00,130.59,-
"Mar 11, 2015",171.80,171.80,171.80,171.80,128.94,-
"Mar 10, 2015",172.20,172.20,172.20,172.20,129.24,-
"Mar 9, 2015",175.10,175.10,175.10,175.10,131.42,-
"Mar 6, 2015",174.40,174.40,174.40,174.40,130.89,-
"Mar 5, 2015",176.90,176.90,176.90,176.90,132.77,-
"Mar 4, 2015",176.60,176.60,176.60,176.60,132.54,-
"Mar 3, 2015",177.40,177.40,177.40,177.40,133.14,-
"Mar 2, 2015",178.20,178.20,178.20,178.20,133.74,-
"Feb 27, 2015",177.10,177.10,177.10,177.10,132.92,-
"Feb 26, 2015",177.60,177.60,177.60,177.60,133.29,-
"Feb 25, 2015",177.90,177.90,177.90,177.90,133.52,-
"Feb 24, 2015",178.00,178.00,178.00,178.00,133.59,-
"Feb 23, 2015",177.50,177.50,177.50,177.50,133.22,-
"Feb 20, 2015",177.50,177.50,177.50,177.50,133.22,-
"Feb 19, 2015",176.40,176.40,176.40,176.40,132.39,-
"Feb 18, 2015",176.60,176.60,176.60,176.60,132.54,-
"Feb 17, 2015",176.60,176.60,176.60,176.60,132.54,-
"Feb 13, 2015",176.30,176.30,176.30,176.30,132.32,-
"Feb 12, 2015",175.60,175.60,175.60,175.60,131.79,-
"Feb 11, 2015",173.90,173.90,173.90,173.90,130.52,-
"Feb 10, 2015",173.80,173.80,173.80,173.80,130.44,-
"Feb 9, 2015",172.00,172.00,172.00,172.00,129.09,-
"Feb 6, 2015",172.70,172.70,172.70,172.70,129.62,-
"Feb 5, 2015",173.20,173.20,173.20,173.20,129.99,-
"Feb 4, 2015",171.40,171.40,171.40,171.40,128.64,-
"Feb 3, 2015",172.10,172.10,172.10,172.10,129.17,-
"Feb 2, 2015",169.70,169.70,169.70,169.70,127.36,-
"Jan 30, 2015",167.50,167.50,167.50,167.50,125.71,-
"Jan 29, 2015",169.70,169.70,169.70,169.70,127.36,-
"Jan 28, 2015",168.10,168.10,168.10,168.10,126.16,-
"Jan 27, 2015",170.40,170.40,170.40,170.40,127.89,-
"Jan 26, 2015",172.70,172.70,172.70,172.70,129.62,-
"Jan 23, 2015",172.20,172.20,172.20,172.20,129.24,-
"Jan 22, 2015",173.20,173.20,173.20,173.20,129.99,-
"Jan 21, 2015",170.60,170.60,170.60,170.60,128.04,-
"Jan 20, 2015",169.80,169.80,169.80,169.80,127.44,-
"Jan 16, 2015",169.50,169.50,169.50,169.50,127.21,-
"Jan 15, 2015",167.30,167.30,167.30,167.30,125.56,-
"Jan 14, 2015",168.80,168.80,168.80,168.80,126.69,-
"Jan 13, 2015",169.80,169.80,169.80,169.80,127.44,-
"Jan 12, 2015",170.20,170.20,170.20,170.20,127.74,-
"Jan 9, 2015",171.60,171.60,171.60,171.60,128.79,-
"Jan 8, 2015",173.10,173.10,173.10,173.10,129.92,-
"Jan 7, 2015",170.00,170.00,170.00,170.00,127.59,-
"Jan 6, 2015",168.00,168.00,168.00,168.00,126.09,-
"Jan 5, 2015",169.50,169.50,169.50,169.50,127.21,-
"Jan 2, 2015",172.70,172.70,172.70,172.70,129.62,-
"Dec 31, 2014",172.70,172.70,172.70,172.70,129.62,-
"Dec 30, 2014",174.50,174.50,174.50,174.50,130.97,-
"Dec 29, 2014",175.30,175.30,175.30,175.30,131.57,-
"Dec 26, 2014",175.20,175.20,175.20,175.20,131.49,-
"Dec 24, 2014",174.60,174.60,174.60,174.60,131.04,-
"Dec 23, 2014",3.13 Dividend,,,,,
"Dec 23, 2014",174.60,174.60,174.60,174.60,131.04,-
"Dec 22, 2014",177.40,177.40,177.40,177.40,130.79,-
"Dec 19, 2014",176.70,176.70,176.70,176.70,130.28,-
"Dec 18, 2014",175.90,175.90,175.90,175.90,129.69,-
"Dec 17, 2014",171.80,171.80,171.80,171.80,126.67,-
"Dec 16, 2014",168.30,168.30,168.30,168.30,124.09,-
"Dec 15, 2014",169.80,169.80,169.80,169.80,125.19,-
"Dec 12, 2014",170.80,170.80,170.80,170.80,125.93,-
"Dec 11, 2014",173.60,173.60,173.60,173.60,127.99,-
"Dec 10, 2014",172.80,172.80,172.80,172.80,127.40,-
"Dec 9, 2014",175.70,175.70,175.70,175.70,129.54,-
"Dec 8, 2014",175.70,175.70,175.70,175.70,129.54,-
"Dec 5, 2014",177.00,177.00,177.00,177.00,130.50,-
"Dec 4, 2014",176.70,176.70,176.70,176.70,130.28,-
"Dec 3, 2014",176.90,176.90,176.90,176.90,130.43,-
"Dec 2, 2014",176.20,176.20,176.20,176.20,129.91,-
"Dec 1, 2014",175.10,175.10,175.10,175.10,129.10,-
"Nov 28, 2014",176.30,176.30,176.30,176.30,129.98,-
"Nov 26, 2014",176.70,176.70,176.70,176.70,130.28,-
"Nov 25, 2014",176.20,176.20,176.20,176.20,129.91,-
"Nov 24, 2014",176.30,176.30,176.30,176.30,129.98,-
"Nov 21, 2014",175.80,175.80,175.80,175.80,129.61,-
"Nov 20, 2014",174.90,174.90,174.90,174.90,128.95,-
"Nov 19, 2014",174.60,174.60,174.60,174.60,128.73,-
"Nov 18, 2014",174.80,174.80,174.80,174.80,128.88,-
"Nov 17, 2014",173.90,173.90,173.90,173.90,128.21,-
"Nov 14, 2014",173.70,173.70,173.70,173.70,128.07,-
"Nov 13, 2014",173.70,173.70,173.70,173.70,128.07,-
"Nov 12, 2014",173.60,173.60,173.60,173.60,127.99,-
"Nov 11, 2014",173.70,173.70,173.70,173.70,128.07,-
"Nov 10, 2014",173.50,173.50,173.50,173.50,127.92,-
"Nov 7, 2014",173.00,173.00,173.00,173.00,127.55,-
"Nov 6, 2014",172.90,172.90,172.90,172.90,127.48,-
"Nov 5, 2014",172.20,172.20,172.20,172.20,126.96,-
"Nov 4, 2014",171.20,171.20,171.20,171.20,126.22,-
"Nov 3, 2014",171.60,171.60,171.60,171.60,126.52,-
"Oct 31, 2014",171.70,171.70,171.70,171.70,126.59,-
"Oct 30, 2014",169.70,169.70,169.70,169.70,125.12,-
"Oct 29, 2014",168.60,168.60,168.60,168.60,124.31,-
"Oct 28, 2014",168.90,168.90,168.90,168.90,124.53,-
"Oct 27, 2014",166.90,166.90,166.90,166.90,123.05,-
"Oct 24, 2014",167.10,167.10,167.10,167.10,123.20,-
"Oct 23, 2014",166.00,166.00,166.00,166.00,122.39,-
"Oct 22, 2014",164.00,164.00,164.00,164.00,120.91,-
"Oct 21, 2014",165.10,165.10,165.10,165.10,121.73,-
"Oct 20, 2014",162.00,162.00,162.00,162.00,119.44,-
"Oct 17, 2014",160.60,160.60,160.60,160.60,118.41,-
"Oct 16, 2014",158.50,158.50,158.50,158.50,116.86,-
"Oct 15, 2014",158.50,158.50,158.50,158.50,116.86,-
"Oct 14, 2014",159.80,159.80,159.80,159.80,117.82,-
"Oct 13, 2014",159.50,159.50,159.50,159.50,117.60,-
"Oct 10, 2014",162.20,162.20,162.20,162.20,119.59,-
"Oct 9, 2014",164.00,164.00,164.00,164.00,120.91,-
"Oct 8, 2014",167.40,167.40,167.40,167.40,123.42,-
"Oct 7, 2014",164.50,164.50,164.50,164.50,121.28,-
"Oct 6, 2014",167.00,167.00,167.00,167.00,123.13,-
"Oct 3, 2014",167.30,167.30,167.30,167.30,123.35,-
"Oct 2, 2014",165.50,165.50,165.50,165.50,122.02,-
"Oct 1, 2014",165.40,165.40,165.40,165.40,121.95,-
"Sep 30, 2014",167.60,167.60,167.60,167.60,123.57,-
"Sep 29, 2014",168.10,168.10,168.10,168.10,123.94,-
"Sep 26, 2014",168.50,168.50,168.50,168.50,124.23,-
"Sep 25, 2014",167.10,167.10,167.10,167.10,123.20,-
"Sep 24, 2014",169.80,169.80,169.80,169.80,125.19,-
"Sep 23, 2014",168.50,168.50,168.50,168.50,124.23,-
"Sep 22, 2014",169.40,169.40,169.40,169.40,124.90,-
"Sep 19, 2014",170.80,170.80,170.80,170.80,125.93,-
"Sep 18, 2014",170.90,170.90,170.90,170.90,126.00,-
